상품종류,단축코드,표준코드,한글종목명,ATM구분,행사가,월물구분코드,기초자산 단축코드,기초자산 명,시장분류코드,만기,delta,gamma,theta,vega,rho,otst,date,gamma_exposure
5,201V11372,KR4201VB3727,C 202411 372.5,3,372.5, ,2001,KOSPI200,C,202411,0.0219,0.0032,-0.0331,0.0333,0.0026,8679,20241103,27.7728
5,201V11375,KR4201VB3750,C 202411 375.0,3,375.0, ,2001,KOSPI200,C,202411,0.0156,0.0024,-0.0247,0.0249,0.0018,11087,20241103,26.6088
5,201V11377,KR4201VB3776,C 202411 377.5,3,377.5, ,2001,KOSPI200,C,202411,0.0109,0.0018,-0.0181,0.0183,0.0013,8918,20241103,16.0524
5,201V11380,KR4201VB3800,C 202411 380.0,3,380.0, ,2001,KOSPI200,C,202411,0.0075,0.0013,-0.0131,0.0132,0.0009,13141,20241103,17.083299999999998
5,201V11382,KR4201VB3826,C 202411 382.5,3,382.5, ,2001,KOSPI200,C,202411,0.0051,0.0009,-0.0093,0.0093,0.0006,7096,20241103,6.3864
5,201V11385,KR4201VB3859,C 202411 385.0,3,385.0, ,2001,KOSPI200,C,202411,0.0034,0.0006,-0.0065,0.0065,0.0004,9545,20241103,5.726999999999999
5,201V11387,KR4201VB3875,C 202411 387.5,3,387.5, ,2001,KOSPI200,C,202411,0.0022,0.0004,-0.0044,0.0045,0.0003,6525,20241103,2.6100000000000003
5,201V11390,KR4201VB3909,C 202411 390.0,3,390.0, ,2001,KOSPI200,C,202411,0.0015,0.0003,-0.003,0.003,0.0002,8144,20241103,2.4431999999999996
5,201V11392,KR4201VB3925,C 202411 392.5,3,392.5, ,2001,KOSPI200,C,202411,0.0009,0.0002,-0.002,0.002,0.0001,4460,20241103,0.892
5,201V11395,KR4201VB3958,C 202411 395.0,3,395.0, ,2001,KOSPI200,C,202411,0.0006,0.0001,-0.0013,0.0013,0.0001,2801,20241103,0.2801
5,201V11397,KR4201VB3974,C 202411 397.5,3,397.5, ,2001,KOSPI200,C,202411,0.0004,0.0001,-0.0008,0.0009,0.0,2414,20241103,0.2414
5,201V11400,KR4201VB4006,C 202411 400.0,3,400.0, ,2001,KOSPI200,C,202411,0.0002,0.0001,-0.0005,0.0005,0.0,5052,20241103,0.5052
5,201V11402,KR4201VB4022,C 202411 402.5,3,402.5, ,2001,KOSPI200,C,202411,0.0001,0.0,-0.0003,0.0003,0.0,3852,20241103,0.0
