상품종류,단축코드,표준코드,한글종목명,ATM구분,행사가,월물구분코드,기초자산 단축코드,기초자산 명,시장분류코드,만기,delta,gamma,theta,vega,rho,otst,date,gamma_exposure
6,301V12252,KR4301VC2529,P 202412 252.5,3,252.5, ,2001,KOSPI200,P,202412,-0.0002,0.0,-0.0003,0.001,-0.0001,341,20241103,0.0
6,301V12255,KR4301VC2552,P 202412 255.0,3,255.0, ,2001,KOSPI200,P,202412,-0.0004,0.0,-0.0004,0.0014,-0.0001,864,20241103,0.0
6,301V12257,KR4301VC2578,P 202412 257.5,3,257.5, ,2001,KOSPI200,P,202412,-0.0005,0.0001,-0.0006,0.0021,-0.0002,125,20241103,0.0125
6,301V12260,KR4301VC2602,P 202412 260.0,3,260.0, ,2001,KOSPI200,P,202412,-0.0008,0.0001,-0.0009,0.0031,-0.0003,12238,20241103,1.2238
6,301V12262,KR4301VC2628,P 202412 262.5,3,262.5, ,2001,KOSPI200,P,202412,-0.0012,0.0001,-0.0013,0.0043,-0.0004,815,20241103,0.0815
6,301V12265,KR4301VC2651,P 202412 265.0,3,265.0, ,2001,KOSPI200,P,202412,-0.0017,0.0002,-0.0018,0.0061,-0.0006,1248,20241103,0.24960000000000002
6,301V12267,KR4301VC2677,P 202412 267.5,3,267.5, ,2001,KOSPI200,P,202412,-0.0024,0.0003,-0.0025,0.0083,-0.0009,238,20241103,0.07139999999999999
6,301V12270,KR4301VC2701,P 202412 270.0,3,270.0, ,2001,KOSPI200,P,202412,-0.0033,0.0003,-0.0034,0.0113,-0.0013,6479,20241103,1.9436999999999998
6,301V12272,KR4301VC2727,P 202412 272.5,3,272.5, ,2001,KOSPI200,P,202412,-0.0046,0.0005,-0.0045,0.0151,-0.0018,323,20241103,0.1615
6,301V12275,KR4301VC2750,P 202412 275.0,3,275.0, ,2001,KOSPI200,P,202412,-0.0062,0.0006,-0.0059,0.0199,-0.0024,497,20241103,0.29819999999999997
6,301V12277,KR4301VC2776,P 202412 277.5,3,277.5, ,2001,KOSPI200,P,202412,-0.0084,0.0008,-0.0077,0.0258,-0.0033,147,20241103,0.11760000000000001
6,301V12280,KR4301VC2800,P 202412 280.0,3,280.0, ,2001,KOSPI200,P,202412,-0.0111,0.001,-0.0098,0.033,-0.0043,7773,20241103,7.773000000000001
6,301V12282,KR4301VC2826,P 202412 282.5,3,282.5, ,2001,KOSPI200,P,202412,-0.0145,0.0013,-0.0124,0.0417,-0.0057,90,20241103,0.11699999999999999
6,301V12285,KR4301VC2859,P 202412 285.0,3,285.0, ,2001,KOSPI200,P,202412,-0.0188,0.0016,-0.0155,0.052,-0.0074,318,20241103,0.5088
6,301V12287,KR4301VC2875,P 202412 287.5,3,287.5, ,2001,KOSPI200,P,202412,-0.0241,0.002,-0.019,0.0641,-0.0094,194,20241103,0.388
6,301V12290,KR4301VC2909,P 202412 290.0,3,290.0, ,2001,KOSPI200,P,202412,-0.0305,0.0024,-0.0231,0.078,-0.012,7863,20241103,18.871199999999998
6,301V12292,KR4301VC2925,P 202412 292.5,3,292.5, ,2001,KOSPI200,P,202412,-0.0382,0.0029,-0.0277,0.0938,-0.015,155,20241103,0.44949999999999996
6,301V12295,KR4301VC2958,P 202412 295.0,3,295.0, ,2001,KOSPI200,P,202412,-0.0472,0.0034,-0.0329,0.1115,-0.0186,1226,20241103,4.1684
6,301V12297,KR4301VC2974,P 202412 297.5,3,297.5, ,2001,KOSPI200,P,202412,-0.0579,0.004,-0.0386,0.131,-0.0228,278,20241103,1.112
6,301V12300,KR4301VC3006,P 202412 300.0,3,300.0, ,2001,KOSPI200,P,202412,-0.0702,0.0047,-0.0447,0.1522,-0.0277,11342,20241103,53.3074
6,301V12302,KR4301VC3022,P 202412 302.5,3,302.5, ,2001,KOSPI200,P,202412,-0.0843,0.0054,-0.0513,0.175,-0.0333,324,20241103,1.7496
6,301V12305,KR4301VC3055,P 202412 305.0,3,305.0, ,2001,KOSPI200,P,202412,-0.1004,0.0061,-0.0582,0.199,-0.0396,1710,20241103,10.431000000000001
6,301V12307,KR4301VC3071,P 202412 307.5,3,307.5, ,2001,KOSPI200,P,202412,-0.1183,0.0069,-0.0654,0.2241,-0.0468,487,20241103,3.3603
6,301V12310,KR4301VC3105,P 202412 310.0,3,310.0, ,2001,KOSPI200,P,202412,-0.1383,0.0077,-0.0726,0.2497,-0.0548,12004,20241103,92.4308
6,301V12312,KR4301VC3121,P 202412 312.5,3,312.5, ,2001,KOSPI200,P,202412,-0.1603,0.0085,-0.0799,0.2755,-0.0636,441,20241103,3.7485000000000004
6,301V12315,KR4301VC3154,P 202412 315.0,3,315.0, ,2001,KOSPI200,P,202412,-0.1842,0.0093,-0.087,0.3011,-0.0732,4131,20241103,38.418299999999995
6,301V12317,KR4301VC3170,P 202412 317.5,3,317.5, ,2001,KOSPI200,P,202412,-0.21,0.0101,-0.0938,0.326,-0.0836,1393,20241103,14.0693
6,301V12320,KR4301VC3204,P 202412 320.0,3,320.0, ,2001,KOSPI200,P,202412,-0.2376,0.0108,-0.1002,0.3497,-0.0948,10922,20241103,117.9576
6,301V12322,KR4301VC3220,P 202412 322.5,3,322.5, ,2001,KOSPI200,P,202412,-0.2669,0.0115,-0.1061,0.3718,-0.1066,977,20241103,11.2355
6,301V12325,KR4301VC3253,P 202412 325.0,3,325.0, ,2001,KOSPI200,P,202412,-0.2976,0.0121,-0.1112,0.3918,-0.1192,4324,20241103,52.3204
6,301V12327,KR4301VC3279,P 202412 327.5,3,327.5, ,2001,KOSPI200,P,202412,-0.3296,0.0126,-0.1156,0.4094,-0.1323,541,20241103,6.8166
6,301V12330,KR4301VC3303,P 202412 330.0,3,330.0, ,2001,KOSPI200,P,202412,-0.3626,0.0131,-0.119,0.4242,-0.1458,7536,20241103,98.72160000000001
6,301V12332,KR4301VC3329,P 202412 332.5,3,332.5, ,2001,KOSPI200,P,202412,-0.3964,0.0135,-0.1215,0.436,-0.1598,1403,20241103,18.9405
6,301V12335,KR4301VC3352,P 202412 335.0,3,335.0, ,2001,KOSPI200,P,202412,-0.4308,0.0137,-0.123,0.4444,-0.1741,4573,20241103,62.6501
6,301V12337,KR4301VC3378,P 202412 337.5,3,337.5, ,2001,KOSPI200,P,202412,-0.4654,0.0139,-0.1233,0.4496,-0.1886,391,20241103,5.4349
6,301V12340,KR4301VC3402,P 202412 340.0,1,340.0, ,2001,KOSPI200,P,202412,-0.5001,0.0139,-0.1227,0.4512,-0.2031,11065,20241103,153.80349999999999
6,301V12342,KR4301VC3428,P 202412 342.5,2,342.5, ,2001,KOSPI200,P,202412,-0.5345,0.0139,-0.121,0.4496,-0.2177,321,20241103,4.4619
6,301V12345,KR4301VC3451,P 202412 345.0,2,345.0, ,2001,KOSPI200,P,202412,-0.5684,0.0137,-0.1182,0.4446,-0.2322,7982,20241103,109.35340000000001
6,301V12347,KR4301VC3477,P 202412 347.5,2,347.5, ,2001,KOSPI200,P,202412,-0.6015,0.0135,-0.1146,0.4366,-0.2465,1071,20241103,14.458499999999999
6,301V12350,KR4301VC3501,P 202412 350.0,2,350.0, ,2001,KOSPI200,P,202412,-0.6337,0.0131,-0.11,0.4257,-0.2605,14358,20241103,188.0898
6,301V12352,KR4301VC3527,P 202412 352.5,2,352.5, ,2001,KOSPI200,P,202412,-0.6648,0.0127,-0.1048,0.4122,-0.2742,67,20241103,0.8509
6,301V12355,KR4301VC3550,P 202412 355.0,2,355.0, ,2001,KOSPI200,P,202412,-0.6946,0.0122,-0.0988,0.3965,-0.2875,4039,20241103,49.275800000000004
6,301V12357,KR4301VC3576,P 202412 357.5,2,357.5, ,2001,KOSPI200,P,202412,-0.7229,0.0117,-0.0923,0.3788,-0.3003,110,20241103,1.2870000000000001
6,301V12360,KR4301VC3600,P 202412 360.0,2,360.0, ,2001,KOSPI200,P,202412,-0.7497,0.0111,-0.0854,0.3597,-0.3126,10073,20241103,111.8103
6,301V12362,KR4301VC3626,P 202412 362.5,2,362.5, ,2001,KOSPI200,P,202412,-0.7749,0.0105,-0.0781,0.3393,-0.3243,45,20241103,0.47250000000000003
6,301V12365,KR4301VC3659,P 202412 365.0,2,365.0, ,2001,KOSPI200,P,202412,-0.7984,0.0098,-0.0707,0.3182,-0.3355,2609,20241103,25.5682
6,301V12367,KR4301VC3675,P 202412 367.5,2,367.5, ,2001,KOSPI200,P,202412,-0.8203,0.0092,-0.0631,0.2965,-0.3461,2,20241103,0.0184
6,301V12370,KR4301VC3709,P 202412 370.0,2,370.0, ,2001,KOSPI200,P,202412,-0.8405,0.0085,-0.0556,0.2747,-0.3562,3012,20241103,25.602
6,301V12372,KR4301VC3725,P 202412 372.5,2,372.5, ,2001,KOSPI200,P,202412,-0.859,0.0078,-0.0481,0.253,-0.3656,0,20241103,0.0
6,301V12375,KR4301VC3758,P 202412 375.0,2,375.0, ,2001,KOSPI200,P,202412,-0.8758,0.0072,-0.0408,0.2317,-0.3745,9510,20241103,68.472
6,301V12377,KR4301VC3774,P 202412 377.5,2,377.5, ,2001,KOSPI200,P,202412,-0.8912,0.0065,-0.0337,0.2111,-0.3828,0,20241103,0.0
6,301V12380,KR4301VC3808,P 202412 380.0,2,380.0, ,2001,KOSPI200,P,202412,-0.905,0.0059,-0.0269,0.1912,-0.3906,2654,20241103,15.6586
6,301V12382,KR4301VC3824,P 202412 382.5,2,382.5, ,2001,KOSPI200,P,202412,-0.9174,0.0053,-0.0205,0.1723,-0.3979,0,20241103,0.0
6,301V12385,KR4301VC3857,P 202412 385.0,2,385.0, ,2001,KOSPI200,P,202412,-0.9285,0.0048,-0.0144,0.1544,-0.4047,1919,20241103,9.2112
6,301V12387,KR4301VC3873,P 202412 387.5,2,387.5, ,2001,KOSPI200,P,202412,-0.9383,0.0042,-0.0087,0.1377,-0.4111,0,20241103,0.0
6,301V12390,KR4301VC3907,P 202412 390.0,2,390.0, ,2001,KOSPI200,P,202412,-0.947,0.0038,-0.0034,0.1222,-0.417,1691,20241103,6.4258
6,301V12392,KR4301VC3923,P 202412 392.5,2,392.5, ,2001,KOSPI200,P,202412,-0.9547,0.0033,0.0014,0.1079,-0.4226,0,20241103,0.0
6,301V12395,KR4301VC3956,P 202412 395.0,2,395.0, ,2001,KOSPI200,P,202412,-0.9613,0.0029,0.0059,0.0948,-0.4279,425,20241103,1.2325
6,301V12397,KR4301VC3972,P 202412 397.5,2,397.5, ,2001,KOSPI200,P,202412,-0.9672,0.0026,0.01,0.0829,-0.4328,0,20241103,0.0
6,301V12400,KR4301VC4004,P 202412 400.0,2,400.0, ,2001,KOSPI200,P,202412,-0.9722,0.0022,0.0137,0.0722,-0.4374,3050,20241103,6.71
6,301V12402,KR4301VC4020,P 202412 402.5,2,402.5, ,2001,KOSPI200,P,202412,-0.9766,0.0019,0.017,0.0625,-0.4418,0,20241103,0.0
6,301V12405,KR4301VC4053,P 202412 405.0,2,405.0, ,2001,KOSPI200,P,202412,-0.9804,0.0017,0.02,0.0539,-0.446,8,20241103,0.0136
6,301V12407,KR4301VC4079,P 202412 407.5,2,407.5, ,2001,KOSPI200,P,202412,-0.9836,0.0014,0.0227,0.0463,-0.45,0,20241103,0.0
6,301V12410,KR4301VC4103,P 202412 410.0,2,410.0, ,2001,KOSPI200,P,202412,-0.9863,0.0012,0.0251,0.0396,-0.4538,20,20241103,0.023999999999999997
6,301V12412,KR4301VC4129,P 202412 412.5,2,412.5, ,2001,KOSPI200,P,202412,-0.9886,0.001,0.0272,0.0338,-0.4574,0,20241103,0.0
6,301V12415,KR4301VC4152,P 202412 415.0,2,415.0, ,2001,KOSPI200,P,202412,-0.9906,0.0009,0.0291,0.0286,-0.4609,7,20241103,0.0063
6,301V12417,KR4301VC4178,P 202412 417.5,2,417.5, ,2001,KOSPI200,P,202412,-0.9922,0.0007,0.0307,0.0242,-0.4643,0,20241103,0.0
6,301V12420,KR4301VC4202,P 202412 420.0,2,420.0, ,2001,KOSPI200,P,202412,-0.9936,0.0006,0.0322,0.0204,-0.4676,13,20241103,0.0078
6,301V12422,KR4301VC4228,P 202412 422.5,2,422.5, ,2001,KOSPI200,P,202412,-0.9948,0.0005,0.0335,0.0171,-0.4709,0,20241103,0.0
6,301V12425,KR4301VC4251,P 202412 425.0,2,425.0, ,2001,KOSPI200,P,202412,-0.9957,0.0004,0.0346,0.0142,-0.474,0,20241103,0.0
6,301V12427,KR4301VC4277,P 202412 427.5,2,427.5, ,2001,KOSPI200,P,202412,-0.9965,0.0004,0.0356,0.0119,-0.4771,0,20241103,0.0
6,301V12430,KR4301VC4301,P 202412 430.0,2,430.0, ,2001,KOSPI200,P,202412,-0.9972,0.0003,0.0365,0.0098,-0.4801,14,20241103,0.0042
6,301V12432,KR4301VC4327,P 202412 432.5,2,432.5, ,2001,KOSPI200,P,202412,-0.9977,0.0003,0.0372,0.0081,-0.4831,0,20241103,0.0
6,301V12435,KR4301VC4350,P 202412 435.0,2,435.0, ,2001,KOSPI200,P,202412,-0.9982,0.0002,0.0379,0.0067,-0.4861,0,20241103,0.0
6,301V12437,KR4301VC4376,P 202412 437.5,2,437.5, ,2001,KOSPI200,P,202412,-0.9985,0.0002,0.0385,0.0055,-0.489,0,20241103,0.0
6,301V12440,KR4301VC4400,P 202412 440.0,2,440.0, ,2001,KOSPI200,P,202412,-0.9988,0.0001,0.0391,0.0045,-0.4919,1,20241103,0.0001
6,301V12442,KR4301VC4426,P 202412 442.5,2,442.5, ,2001,KOSPI200,P,202412,-0.999,0.0001,0.0396,0.0036,-0.4948,0,20241103,0.0
6,301V12445,KR4301VC4459,P 202412 445.0,2,445.0, ,2001,KOSPI200,P,202412,-0.9992,0.0001,0.04,0.003,-0.4977,0,20241103,0.0
6,301V12447,KR4301VC4475,P 202412 447.5,2,447.5, ,2001,KOSPI200,P,202412,-0.9994,0.0001,0.0404,0.0024,-0.5005,0,20241103,0.0
6,301V12450,KR4301VC4509,P 202412 450.0,2,450.0, ,2001,KOSPI200,P,202412,-0.9995,0.0001,0.0408,0.0019,-0.5034,33,20241103,0.0033
6,301V12452,KR4301VC4525,P 202412 452.5,2,452.5, ,2001,KOSPI200,P,202412,-0.9996,0.0,0.0412,0.0016,-0.5062,0,20241103,0.0
6,301V12455,KR4301VC4558,P 202412 455.0,2,455.0, ,2001,KOSPI200,P,202412,-0.9997,0.0,0.0415,0.0012,-0.5091,0,20241103,0.0
6,301V12457,KR4301VC4574,P 202412 457.5,2,457.5, ,2001,KOSPI200,P,202412,-0.9998,0.0,0.0418,0.001,-0.5119,0,20241103,0.0
6,301V12460,KR4301VC4608,P 202412 460.0,2,460.0, ,2001,KOSPI200,P,202412,-0.9998,0.0,0.0421,0.0008,-0.5147,0,20241103,0.0
6,301V12462,KR4301VC4624,P 202412 462.5,2,462.5, ,2001,KOSPI200,P,202412,-0.9999,0.0,0.0424,0.0006,-0.5175,0,20241103,0.0
6,301V12465,KR4301VC4657,P 202412 465.0,2,465.0, ,2001,KOSPI200,P,202412,-0.9999,0.0,0.0426,0.0005,-0.5203,0,20241103,0.0
6,301V12467,KR4301VC4673,P 202412 467.5,2,467.5, ,2001,KOSPI200,P,202412,-0.9999,0.0,0.0429,0.0004,-0.5231,0,20241103,0.0
6,301V12470,KR4301VC4707,P 202412 470.0,2,470.0, ,2001,KOSPI200,P,202412,-0.9999,0.0,0.0432,0.0003,-0.5259,0,20241103,0.0
6,301V12472,KR4301VC4723,P 202412 472.5,2,472.5, ,2001,KOSPI200,P,202412,-0.9999,0.0,0.0434,0.0002,-0.5287,0,20241103,0.0
6,301V12475,KR4301VC4756,P 202412 475.0,2,475.0, ,2001,KOSPI200,P,202412,-1.0,0.0,0.0437,0.0002,-0.5315,0,20241103,0.0
6,301V12477,KR4301VC4772,P 202412 477.5,2,477.5, ,2001,KOSPI200,P,202412,-1.0,0.0,0.0439,0.0002,-0.5343,0,20241103,0.0
6,301V12480,KR4301VC4806,P 202412 480.0,2,480.0, ,2001,KOSPI200,P,202412,-1.0,0.0,0.0441,0.0001,-0.5371,0,20241103,0.0
6,301V12482,KR4301VC4822,P 202412 482.5,2,482.5, ,2001,KOSPI200,P,202412,-1.0,0.0,0.0444,0.0001,-0.5399,0,20241103,0.0
6,301V12485,KR4301VC4855,P 202412 485.0,2,485.0, ,2001,KOSPI200,P,202412,-1.0,0.0,0.0446,0.0001,-0.5427,0,20241103,0.0
6,301V12487,KR4301VC4871,P 202412 487.5,2,487.5, ,2001,KOSPI200,P,202412,-1.0,0.0,0.0449,0.0001,-0.5455,0,20241103,0.0
6,301V12490,KR4301VC4905,P 202412 490.0,2,490.0, ,2001,KOSPI200,P,202412,-1.0,0.0,0.0451,0.0,-0.5483,0,20241103,0.0
6,301V12492,KR4301VC4921,P 202412 492.5,2,492.5, ,2001,KOSPI200,P,202412,-1.0,0.0,0.0453,0.0,-0.5511,0,20241103,0.0
6,301V12495,KR4301VC4954,P 202412 495.0,2,495.0, ,2001,KOSPI200,P,202412,-1.0,0.0,0.0456,0.0,-0.5539,0,20241103,0.0
6,301V12497,KR4301VC4970,P 202412 497.5,2,497.5, ,2001,KOSPI200,P,202412,-1.0,0.0,0.0458,0.0,-0.5567,0,20241103,0.0
6,301V12500,KR4301VC5001,P 202412 500.0,2,500.0, ,2001,KOSPI200,P,202412,-1.0,0.0,0.046,0.0,-0.5595,0,20241103,0.0
6,301V12502,KR4301VC5027,P 202412 502.5,2,502.5, ,2001,KOSPI200,P,202412,-1.0,0.0,0.0463,0.0,-0.5623,0,20241103,0.0
6,301V12505,KR4301VC5050,P 202412 505.0,2,505.0, ,2001,KOSPI200,P,202412,-1.0,0.0,0.0465,0.0,-0.5651,0,20241103,0.0
6,301V12507,KR4301VC5076,P 202412 507.5,2,507.5, ,2001,KOSPI200,P,202412,-1.0,0.0,0.0467,0.0,-0.5679,0,20241103,0.0
6,301V12510,KR4301VC5100,P 202412 510.0,2,510.0, ,2001,KOSPI200,P,202412,-1.0,0.0,0.0469,0.0,-0.5707,0,20241103,0.0
6,301V12512,KR4301VC5126,P 202412 512.5,2,512.5, ,2001,KOSPI200,P,202412,-1.0,0.0,0.0472,0.0,-0.5735,0,20241103,0.0
6,301V12515,KR4301VC5159,P 202412 515.0,2,515.0, ,2001,KOSPI200,P,202412,-1.0,0.0,0.0474,0.0,-0.5763,0,20241103,0.0
6,301V12517,KR4301VC5175,P 202412 517.5,2,517.5, ,2001,KOSPI200,P,202412,-1.0,0.0,0.0476,0.0,-0.5791,0,20241103,0.0
6,301V12520,KR4301VC5209,P 202412 520.0,2,520.0, ,2001,KOSPI200,P,202412,-1.0,0.0,0.0479,0.0,-0.5819,445,20241103,0.0
6,301W01210,KR4301W12106,P 202501 210.0,3,210.0, ,2001,KOSPI200,P,202501,-0.0,0.0,-0.0,0.0,-0.0,1011,20241103,0.0
6,301W01212,KR4301W12122,P 202501 212.5,3,212.5, ,2001,KOSPI200,P,202501,-0.0,0.0,-0.0,0.0001,-0.0,127,20241103,0.0
6,301W01215,KR4301W12155,P 202501 215.0,3,215.0, ,2001,KOSPI200,P,202501,-0.0,0.0,-0.0,0.0001,-0.0,131,20241103,0.0
6,301W01217,KR4301W12171,P 202501 217.5,3,217.5, ,2001,KOSPI200,P,202501,-0.0,0.0,-0.0,0.0002,-0.0,79,20241103,0.0
6,301W01220,KR4301W12205,P 202501 220.0,3,220.0, ,2001,KOSPI200,P,202501,-0.0,0.0,-0.0,0.0003,-0.0,142,20241103,0.0
6,301W01222,KR4301W12221,P 202501 222.5,3,222.5, ,2001,KOSPI200,P,202501,-0.0001,0.0,-0.0001,0.0004,-0.0,27,20241103,0.0
6,301W01225,KR4301W12254,P 202501 225.0,3,225.0, ,2001,KOSPI200,P,202501,-0.0001,0.0,-0.0001,0.0005,-0.0001,31,20241103,0.0
6,301W01227,KR4301W12270,P 202501 227.5,3,227.5, ,2001,KOSPI200,P,202501,-0.0001,0.0,-0.0001,0.0008,-0.0001,2,20241103,0.0
6,301W01230,KR4301W12304,P 202501 230.0,3,230.0, ,2001,KOSPI200,P,202501,-0.0002,0.0,-0.0002,0.0011,-0.0001,9,20241103,0.0
6,301W01232,KR4301W12320,P 202501 232.5,3,232.5, ,2001,KOSPI200,P,202501,-0.0003,0.0,-0.0003,0.0016,-0.0002,0,20241103,0.0
6,301W01235,KR4301W12353,P 202501 235.0,3,235.0, ,2001,KOSPI200,P,202501,-0.0004,0.0,-0.0004,0.0022,-0.0003,15,20241103,0.0
6,301W01237,KR4301W12379,P 202501 237.5,3,237.5, ,2001,KOSPI200,P,202501,-0.0006,0.0001,-0.0005,0.003,-0.0004,45,20241103,0.0045000000000000005
6,301W01240,KR4301W12403,P 202501 240.0,3,240.0, ,2001,KOSPI200,P,202501,-0.0008,0.0001,-0.0007,0.0041,-0.0005,31,20241103,0.0031000000000000003
6,301W01242,KR4301W12429,P 202501 242.5,3,242.5, ,2001,KOSPI200,P,202501,-0.0011,0.0001,-0.001,0.0055,-0.0007,2,20241103,0.0002
6,301W01245,KR4301W12452,P 202501 245.0,3,245.0, ,2001,KOSPI200,P,202501,-0.0015,0.0001,-0.0013,0.0073,-0.001,22,20241103,0.0022
6,301W01247,KR4301W12478,P 202501 247.5,3,247.5, ,2001,KOSPI200,P,202501,-0.0021,0.0002,-0.0017,0.0095,-0.0014,5,20241103,0.001
6,301W01250,KR4301W12502,P 202501 250.0,3,250.0, ,2001,KOSPI200,P,202501,-0.0028,0.0002,-0.0022,0.0123,-0.0018,14,20241103,0.0028
6,301W01252,KR4301W12528,P 202501 252.5,3,252.5, ,2001,KOSPI200,P,202501,-0.0036,0.0003,-0.0028,0.0158,-0.0024,2,20241103,0.0006
6,301W01255,KR4301W12551,P 202501 255.0,3,255.0, ,2001,KOSPI200,P,202501,-0.0047,0.0004,-0.0035,0.02,-0.0031,13,20241103,0.005200000000000001
6,301W01257,KR4301W12577,P 202501 257.5,3,257.5, ,2001,KOSPI200,P,202501,-0.0061,0.0005,-0.0044,0.0251,-0.004,4,20241103,0.002
6,301W01260,KR4301W12601,P 202501 260.0,3,260.0, ,2001,KOSPI200,P,202501,-0.0078,0.0006,-0.0055,0.0311,-0.0051,157,20241103,0.09419999999999999
6,301W01262,KR4301W12627,P 202501 262.5,3,262.5, ,2001,KOSPI200,P,202501,-0.0098,0.0007,-0.0067,0.0382,-0.0065,6,20241103,0.0042
6,301W01265,KR4301W12650,P 202501 265.0,3,265.0, ,2001,KOSPI200,P,202501,-0.0123,0.0009,-0.0082,0.0466,-0.0081,15,20241103,0.0135
6,301W01267,KR4301W12676,P 202501 267.5,3,267.5, ,2001,KOSPI200,P,202501,-0.0153,0.001,-0.0098,0.0562,-0.0101,7,20241103,0.007
6,301W01270,KR4301W12700,P 202501 270.0,3,270.0, ,2001,KOSPI200,P,202501,-0.0189,0.0012,-0.0117,0.0672,-0.0125,31,20241103,0.0372
6,301W01272,KR4301W12726,P 202501 272.5,3,272.5, ,2001,KOSPI200,P,202501,-0.0231,0.0015,-0.0139,0.0797,-0.0153,3,20241103,0.0045000000000000005
6,301W01275,KR4301W12759,P 202501 275.0,3,275.0, ,2001,KOSPI200,P,202501,-0.028,0.0017,-0.0163,0.0937,-0.0185,61,20241103,0.1037
6,301W01277,KR4301W12775,P 202501 277.5,3,277.5, ,2001,KOSPI200,P,202501,-0.0337,0.002,-0.019,0.1093,-0.0223,5,20241103,0.01
6,301W01280,KR4301W12809,P 202501 280.0,3,280.0, ,2001,KOSPI200,P,202501,-0.0403,0.0023,-0.0219,0.1264,-0.0267,352,20241103,0.8096
6,301W01282,KR4301W12825,P 202501 282.5,3,282.5, ,2001,KOSPI200,P,202501,-0.0478,0.0027,-0.0251,0.1451,-0.0318,31,20241103,0.08370000000000001
6,301W01285,KR4301W12858,P 202501 285.0,3,285.0, ,2001,KOSPI200,P,202501,-0.0563,0.0031,-0.0285,0.1652,-0.0375,58,20241103,0.1798
6,301W01287,KR4301W12874,P 202501 287.5,3,287.5, ,2001,KOSPI200,P,202501,-0.0659,0.0035,-0.0321,0.1868,-0.0439,12,20241103,0.042
6,301W01290,KR4301W12908,P 202501 290.0,3,290.0, ,2001,KOSPI200,P,202501,-0.0766,0.0039,-0.036,0.2096,-0.0511,302,20241103,1.1778
6,301W01292,KR4301W12924,P 202501 292.5,3,292.5, ,2001,KOSPI200,P,202501,-0.0884,0.0043,-0.04,0.2336,-0.059,9,20241103,0.0387
6,301W01295,KR4301W12957,P 202501 295.0,3,295.0, ,2001,KOSPI200,P,202501,-0.1015,0.0048,-0.0441,0.2586,-0.0678,69,20241103,0.3312
6,301W01297,KR4301W12973,P 202501 297.5,3,297.5, ,2001,KOSPI200,P,202501,-0.1158,0.0053,-0.0484,0.2842,-0.0775,16,20241103,0.0848
6,301W01300,KR4301W13005,P 202501 300.0,3,300.0, ,2001,KOSPI200,P,202501,-0.1313,0.0058,-0.0527,0.3104,-0.088,348,20241103,2.0183999999999997
6,301W01302,KR4301W13021,P 202501 302.5,3,302.5, ,2001,KOSPI200,P,202501,-0.148,0.0063,-0.0569,0.3368,-0.0994,1754,20241103,11.0502
6,301W01305,KR4301W13054,P 202501 305.0,3,305.0, ,2001,KOSPI200,P,202501,-0.1659,0.0067,-0.0612,0.3631,-0.1116,279,20241103,1.8693
6,301W01307,KR4301W13070,P 202501 307.5,3,307.5, ,2001,KOSPI200,P,202501,-0.1851,0.0072,-0.0653,0.3891,-0.1247,79,20241103,0.5688
6,301W01310,KR4301W13104,P 202501 310.0,3,310.0, ,2001,KOSPI200,P,202501,-0.2053,0.0077,-0.0693,0.4145,-0.1386,208,20241103,1.6016000000000001
6,301W01312,KR4301W13120,P 202501 312.5,3,312.5, ,2001,KOSPI200,P,202501,-0.2267,0.0082,-0.0731,0.439,-0.1533,180,20241103,1.4760000000000002
6,301W01315,KR4301W13153,P 202501 315.0,3,315.0, ,2001,KOSPI200,P,202501,-0.2491,0.0086,-0.0766,0.4622,-0.1688,84,20241103,0.7224
6,301W01317,KR4301W13179,P 202501 317.5,3,317.5, ,2001,KOSPI200,P,202501,-0.2724,0.009,-0.0798,0.484,-0.185,113,20241103,1.017
6,301W01320,KR4301W13203,P 202501 320.0,3,320.0, ,2001,KOSPI200,P,202501,-0.2965,0.0094,-0.0827,0.5041,-0.2018,389,20241103,3.6566
6,301W01322,KR4301W13229,P 202501 322.5,3,322.5, ,2001,KOSPI200,P,202501,-0.3214,0.0097,-0.0851,0.5221,-0.2192,2,20241103,0.0194
6,301W01325,KR4301W13252,P 202501 325.0,3,325.0, ,2001,KOSPI200,P,202501,-0.3469,0.01,-0.0872,0.5381,-0.2371,76,20241103,0.76
6,301W01327,KR4301W13278,P 202501 327.5,3,327.5, ,2001,KOSPI200,P,202501,-0.373,0.0103,-0.0888,0.5517,-0.2555,7,20241103,0.0721
6,301W01330,KR4301W13302,P 202501 330.0,3,330.0, ,2001,KOSPI200,P,202501,-0.3994,0.0105,-0.0899,0.5628,-0.2742,231,20241103,2.4255
6,301W01332,KR4301W13328,P 202501 332.5,3,332.5, ,2001,KOSPI200,P,202501,-0.426,0.0106,-0.0905,0.5714,-0.2933,411,20241103,4.3566
6,301W01335,KR4301W13351,P 202501 335.0,3,335.0, ,2001,KOSPI200,P,202501,-0.4529,0.0107,-0.0907,0.5774,-0.3125,27,20241103,0.2889
6,301W01337,KR4301W13377,P 202501 337.5,3,337.5, ,2001,KOSPI200,P,202501,-0.4797,0.0108,-0.0904,0.5807,-0.3319,0,20241103,0.0
6,301W01340,KR4301W13401,P 202501 340.0,1,340.0, ,2001,KOSPI200,P,202501,-0.5064,0.0108,-0.0895,0.5814,-0.3514,713,20241103,7.7004
6,301W01342,KR4301W13427,P 202501 342.5,2,342.5, ,2001,KOSPI200,P,202501,-0.5329,0.0108,-0.0882,0.5794,-0.3708,1,20241103,0.0108
